counter,GAmin,GAmax,GAavg,GAamount,GAnumListings,VIPmin,VIPmax,VIPavg,VIPamount,VIPnumListings,daysSinceOnSale,hoursSinceOnSale,daysTillFest,hoursTillFest,totalAverage,totalListings
94,140,400,194.6464,78,25,386,470,434.25,11,4,69.12259246527778,1659,34.83574086805555,836,227.6951724137931,29
95,140,400,194.6464,78,25,386,470,434.25,11,4,69.16423584490741,1660,34.794097488425926,835,227.6951724137931,29
96,140,400,194.6464,78,25,386,470,434.25,11,4,69.20590133101852,1661,34.75243200231481,834,227.6951724137931,29
97,140,400,194.6464,78,25,386,470,434.25,11,4,69.2475598263889,1662,34.71077350694444,833,227.6951724137931,29
98,140,400,194.6464,78,25,386,470,434.25,11,4,69.28923817129629,1663,34.66909516203704,832,227.6951724137931,29
100,140,400,194.6464,78,25,386,470,434.25,11,4,69.33090230324073,1664,34.627431030092595,831,227.6951724137931,29
101,140,400,194.6464,78,25,386,470,434.25,11,4,69.37256041666667,1665,34.58577291666667,830,227.6951724137931,29
102,140,400,194.6464,78,25,386,470,434.25,11,4,69.4142398263889,1666,34.54409350694444,829,227.6951724137931,29
103,140,400,194.6464,78,25,430,470,450.3333333333333,9,3,69.45590722222222,1667,34.50242611111111,828,222.04142857142855,28
104,140,400,194.6464,78,25,430,470,450.3333333333333,9,3,69.4975924537037,1668,34.46074087962963,827,222.04142857142855,28
105,140,400,194.6464,78,25,430,470,450.3333333333333,9,3,69.5392419212963,1669,34.419091412037034,826,222.04142857142855,28
107,140,400,194.6464,78,25,430,470,450.3333333333333,9,3,69.58097096064814,1670,34.377362372685184,825,222.04142857142855,28
108,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,69.62256019675925,1671,34.335773136574076,824,221.24689655172412,29
109,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,69.66427740740741,1672,34.294055925925925,823,221.24689655172412,29
110,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,69.70590871527777,1673,34.25242461805556,822,221.24689655172412,29
111,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,69.74759060185185,1674,34.21074273148148,821,221.24689655172412,29
113,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,69.78923699074075,1675,34.169096342592596,820,221.24689655172412,29
114,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,69.83089837962963,1676,34.127434953703705,819,221.24689655172412,29
115,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,69.87257721064815,1677,34.08575612268518,818,221.24689655172412,29
116,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,69.91424184027778,1678,34.044091493055554,817,221.24689655172412,29
117,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,69.95590439814815,1679,34.002428935185186,816,221.24689655172412,29
118,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,69.99756736111111,1680,33.96076597222222,815,221.24689655172412,29
120,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.03923552083333,1681,33.9190978125,814,221.24689655172412,29
121,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.08091664351852,1682,33.877416689814815,813,221.24689655172412,29
122,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.12256230324074,1683,33.835771030092594,812,221.24689655172412,29
123,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.16424306712963,1684,33.7940902662037,811,221.24689655172412,29
124,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.20590547453703,1685,33.752427858796295,810,221.24689655172412,29
125,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.24756956018518,1686,33.710763773148145,809,221.24689655172412,29
127,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.28923956018518,1687,33.66909377314815,808,221.24689655172412,29
128,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.33090561342593,1688,33.62742771990741,807,221.24689655172412,29
129,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.3725677662037,1689,33.58576556712963,806,221.24689655172412,29
130,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.41424438657407,1690,33.54408894675926,805,221.24689655172412,29
131,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.45590266203703,1691,33.502430671296295,804,221.24689655172412,29
133,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.497566875,1692,33.46076645833333,803,221.24689655172412,29
134,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.53923734953703,1693,33.419095983796296,802,221.24689655172412,29
135,140,400,194.81384615384616,80,26,430,470,450.3333333333333,9,3,70.58091443287037,1694,33.37741890046296,801,221.24689655172412,29
136,130,400,192.41333333333333,81,27,430,470,450.3333333333333,9,3,70.62257952546297,1695,33.33575380787037,800,218.20533333333333,30
140,140,400,196.7753846153846,80,26,430,470,450.3333333333333,9,3,71.36713457175927,1713,32.59119876157408,782,223.0055172413793,29
141,140,400,196.7753846153846,80,26,430,470,450.3333333333333,9,3,71.40879921296296,1714,32.54953412037037,781,223.0055172413793,29
143,140,400,196.7753846153846,80,26,430,470,450.3333333333333,9,3,71.45046521990741,1715,32.50786811342593,780,223.0055172413793,29
144,140,400,196.7753846153846,80,26,430,470,450.3333333333333,9,3,71.4921292824074,1716,32.466204050925924,779,223.0055172413793,29
145,140,400,196.7753846153846,80,26,430,470,450.3333333333333,9,3,71.53379273148148,1717,32.42454060185185,778,223.0055172413793,29
146,140,400,196.7753846153846,80,26,430,470,450.3333333333333,9,3,71.57547255787037,1718,32.382860775462966,777,223.0055172413793,29
147,140,400,199.6951724137931,110,29,425,499,455,25,5,71.6171384837963,1719,32.34119484953704,776,237.24,34
148,140,400,199.6951724137931,110,29,425,499,455,25,5,71.65339068287037,1720,32.30494265046296,775,237.24,34
150,140,400,199.6951724137931,110,29,425,499,455,25,5,71.69238136574074,1721,32.26595196759259,774,237.24,34
151,140,400,199.6951724137931,110,29,425,499,455,25,5,71.69654049768519,1721,32.26179283564815,774,237.24,34
152,140,400,199.6951724137931,110,29,425,499,455,25,5,71.70071788194444,1721,32.25761545138889,774,237.24,34
153,140,400,199.6951724137931,110,29,425,499,455,25,5,71.70488229166666,1721,32.253451041666665,774,237.24,34
154,140,400,199.6951724137931,110,29,425,499,455,25,5,71.70904237268519,1721,32.249290960648146,774,237.24,34
155,140,400,199.6951724137931,110,29,425,499,455,25,5,71.71320804398148,1721,32.245125289351854,774,237.24,34
156,130,400,197.37199999999999,111,30,425,499,455,25,5,71.71737393518518,1721,32.24095939814815,774,234.176,35
157,130,400,197.37199999999999,111,30,425,499,455,25,5,71.72155416666666,1721,32.236779166666665,774,234.176,35
158,130,400,197.37199999999999,111,30,425,499,455,25,5,71.72571037037036,1721,32.232622962962964,774,234.176,35
159,130,400,197.37199999999999,111,30,425,499,455,25,5,71.72989190972223,1722,32.22844142361111,773,234.176,35
160,130,400,197.37199999999999,111,30,425,499,455,25,5,71.73404268518519,1722,32.22429064814815,773,234.176,35
161,130,400,197.37199999999999,111,30,425,499,455,25,5,71.73821877314815,1722,32.22011456018519,773,234.176,35
162,130,400,197.37199999999999,111,30,425,499,455,25,5,71.74237329861111,1722,32.21596003472222,773,234.176,35
163,130,400,197.37199999999999,111,30,425,499,455,25,5,71.74654210648148,1722,32.21179122685185,773,234.176,35
164,130,400,197.37199999999999,111,30,425,499,455,25,5,71.75070862268518,1722,32.20762471064815,773,234.176,35
165,130,400,197.37199999999999,111,30,425,499,455,25,5,71.75487454861111,1722,32.20345878472222,773,234.176,35
166,130,400,197.37199999999999,111,30,425,499,455,25,5,71.75904173611112,1722,32.19929159722222,773,234.176,35
167,130,400,197.37199999999999,111,30,425,499,455,25,5,71.76321337962963,1722,32.1951199537037,773,234.176,35
168,130,400,197.37199999999999,111,30,425,499,455,25,5,71.76737543981481,1722,32.190957893518515,773,234.176,35
169,130,400,197.37199999999999,111,30,425,499,455,25,5,71.77154568287037,1723,32.18678765046296,772,234.176,35
170,130,400,197.37199999999999,111,30,425,499,455,25,5,71.7757095486111,1723,32.182623784722225,772,234.176,35
171,130,400,197.37199999999999,111,30,425,499,455,25,5,71.7798753125,1723,32.17845802083333,772,234.176,35
172,130,400,197.37199999999999,111,30,425,499,455,25,5,71.78404208333333,1723,32.17429125,772,234.176,35
173,130,400,197.37199999999999,111,30,425,499,455,25,5,71.78822050925926,1723,32.170112824074074,772,234.176,35
174,130,400,197.37199999999999,111,30,425,499,455,25,5,71.79245262731482,1723,32.16588070601852,772,234.176,35
175,130,400,197.37199999999999,111,30,425,499,455,25,5,71.79655140046296,1723,32.16178193287037,772,234.176,35
176,130,400,197.37199999999999,111,30,425,499,455,25,5,71.8007103125,1723,32.157623020833334,772,234.176,35
177,130,400,197.37199999999999,111,30,425,499,455,25,5,71.80487965277777,1723,32.15345368055556,772,234.176,35
178,130,400,197.37199999999999,111,30,425,499,455,25,5,71.8090470486111,1723,32.14928628472222,772,234.176,35
179,130,400,197.37199999999999,111,30,425,499,455,25,5,71.81321087962964,1724,32.145122453703706,771,234.176,35
180,130,400,197.37199999999999,111,30,425,499,455,25,5,71.8173822337963,1724,32.140951099537034,771,234.176,35
181,130,400,197.37199999999999,111,30,425,499,455,25,5,71.82154425925926,1724,32.13678907407407,771,234.176,35
182,130,400,197.37199999999999,111,30,425,499,455,25,5,71.82571025462963,1724,32.1326230787037,771,234.176,35
183,130,400,197.37199999999999,111,30,425,499,455,25,5,71.82987989583333,1724,32.1284534375,771,234.176,35
184,130,400,197.37199999999999,111,30,425,499,455,25,5,71.83404267361111,1724,32.12429065972222,771,234.176,35
185,130,400,197.37199999999999,111,30,425,499,455,25,5,71.83821298611112,1724,32.12012034722222,771,234.176,35
186,130,400,197.37199999999999,111,30,425,499,455,25,5,71.84241063657407,1724,32.115922696759256,771,234.176,35
187,130,400,197.37199999999999,111,30,425,499,455,25,5,71.84655182870371,1724,32.11178150462963,771,234.176,35
188,130,400,197.37199999999999,111,30,425,499,455,25,5,71.85071315972222,1724,32.10762017361111,771,234.176,35
189,130,400,197.37199999999999,111,30,425,499,455,25,5,71.85487829861111,1725,32.103455034722224,770,234.176,35
190,130,400,197.37199999999999,111,30,425,499,455,25,5,71.85904353009259,1725,32.099289803240744,770,234.176,35
191,130,400,197.37199999999999,111,30,425,499,455,25,5,71.86322109953704,1725,32.09511223379629,770,234.176,35
192,130,400,197.37199999999999,111,30,425,499,455,25,5,71.86737673611111,1725,32.090956597222224,770,234.176,35
193,130,400,197.37199999999999,111,30,425,499,455,25,5,71.87154491898148,1725,32.08678841435185,770,234.176,35
194,130,400,197.37199999999999,111,30,425,499,455,25,5,71.8757145138889,1725,32.08261881944444,770,234.176,35
195,130,400,197.37199999999999,111,30,425,499,455,25,5,71.87988537037037,1725,32.07844796296296,770,234.176,35
196,130,400,197.37199999999999,111,30,425,499,455,25,5,71.88404637731482,1725,32.07428695601852,770,234.176,35
197,130,400,197.37199999999999,111,30,425,499,455,25,5,71.88821024305555,1725,32.070123090277775,770,234.176,35
198,130,400,197.37199999999999,111,30,425,499,455,25,5,71.8923915625,1725,32.065941770833334,770,234.176,35
200,130,400,197.37199999999999,111,30,425,499,455,25,5,71.89656978009259,1726,32.06176355324074,769,234.176,35
201,130,400,197.37199999999999,111,30,425,499,455,25,5,71.90071028935185,1726,32.05762304398148,769,234.176,35
202,130,400,197.37199999999999,111,30,425,499,455,25,5,71.90488024305556,1726,32.05345309027778,769,234.176,35
203,130,400,197.37199999999999,111,30,425,499,455,25,5,71.90904754629629,1726,32.049285787037036,769,234.176,35
204,130,400,197.37199999999999,111,30,425,499,455,25,5,71.91321563657408,1726,32.045117696759256,769,234.176,35
205,130,400,197.37199999999999,111,30,425,499,455,25,5,71.91738560185185,1726,32.04094773148148,769,234.176,35
206,130,400,197.37199999999999,111,30,425,499,455,25,5,71.9215457986111,1726,32.03678753472222,769,234.176,35
207,130,400,197.37199999999999,111,30,425,499,455,25,5,71.92571357638889,1726,32.03261975694444,769,234.176,35
208,130,400,197.37199999999999,111,30,425,499,455,25,5,71.92988239583333,1726,32.0284509375,769,234.176,35
209,130,400,197.37199999999999,111,30,425,499,455,25,5,71.93404820601852,1726,32.02428512731481,769,234.176,35
210,130,400,197.37199999999999,111,30,425,499,455,25,5,71.93821291666667,1727,32.020120416666664,768,234.176,35
211,130,400,197.37199999999999,111,30,425,499,455,25,5,71.942379375,1727,32.015953958333334,768,234.176,35
212,130,400,197.37199999999999,111,30,425,499,455,25,5,71.94654802083333,1727,32.0117853125,768,234.176,35
213,130,400,197.37199999999999,111,30,425,499,455,25,5,71.95071418981482,1727,32.00761914351852,768,234.176,35
214,130,400,197.37199999999999,111,30,425,499,455,25,5,71.95488048611111,1727,32.00345284722222,768,234.176,35
215,130,400,197.37199999999999,111,30,425,499,455,25,5,71.95904667824074,1727,31.999286655092593,768,234.176,35
216,130,400,197.37199999999999,111,30,425,499,455,25,5,71.9632142013889,1727,31.995119131944445,768,234.176,35
217,130,400,197.37199999999999,111,30,425,499,455,25,5,71.96739094907407,1727,31.99094238425926,768,234.176,35
218,130,400,197.37199999999999,111,30,425,499,455,25,5,71.97155623842593,1727,31.986777094907406,768,234.176,35
219,130,400,197.37199999999999,111,30,425,499,455,25,5,71.97571530092593,1727,31.98261803240741,768,234.176,35
220,130,400,197.37199999999999,111,30,425,499,455,25,5,71.97988412037037,1728,31.978449212962964,767,234.176,35
221,130,400,197.37199999999999,111,30,425,499,455,25,5,71.98405046296297,1728,31.97428287037037,767,234.176,35
222,130,400,197.37199999999999,111,30,425,499,455,25,5,71.98821429398149,1728,31.97011903935185,767,234.176,35
223,130,400,197.37199999999999,111,30,425,499,455,25,5,71.99238645833333,1728,31.965946875,767,234.176,35
224,130,400,197.37199999999999,111,30,425,499,455,25,5,71.9966508912037,1728,31.96168244212963,767,234.176,35
225,130,400,197.37199999999999,111,30,425,499,455,25,5,72.00071341435185,1728,31.957619918981482,767,234.176,35
226,130,400,197.37199999999999,111,30,425,499,455,25,5,72.00118611111111,1728,31.957147222222222,767,234.176,35
227,130,400,197.37199999999999,111,30,425,499,455,25,5,72.04286649305556,1729,31.915466840277777,766,234.176,35
228,130,400,197.37199999999999,111,30,425,499,455,25,5,72.08453247685185,1730,31.87380085648148,765,234.176,35
229,130,400,197.37199999999999,111,30,425,499,455,25,5,72.12624108796297,1731,31.83209224537037,764,234.176,35
231,130,400,197.37199999999999,111,30,425,499,455,25,5,72.16787965277778,1732,31.790453680555554,763,234.176,35
232,130,400,197.37199999999999,111,30,425,499,455,25,5,72.2095369675926,1733,31.74879636574074,762,234.176,35
233,130,400,197.37199999999999,111,30,425,499,455,25,5,72.25120818287037,1734,31.707125150462964,761,234.176,35
234,130,400,197.37199999999999,111,30,425,499,455,25,5,72.29286237268518,1735,31.665470960648147,760,234.176,35
235,130,400,197.37199999999999,111,30,425,499,455,25,5,72.33456520833333,1736,31.623768125,759,234.176,35
237,130,400,197.37199999999999,111,30,425,499,455,25,5,72.37620652777778,1737,31.582126805555557,758,234.176,35
238,130,400,197.37199999999999,111,30,425,499,455,25,5,72.41787751157408,1738,31.54045582175926,757,234.176,35
239,130,400,197.37199999999999,111,30,400,499,445.7142857142857,31,7,72.4595281712963,1739,31.498805162037037,756,244.35567567567568,37
240,130,400,197.37199999999999,111,30,390.84,499,438.855,37,8,72.50118806712963,1740,31.457145266203703,755,248.21052631578948,38
241,130,400,198.22966666666667,111,30,390.84,499,438.855,37,8,72.54285674768518,1741,31.415476585648147,754,248.88763157894735,38
242,130,400,198.22966666666667,111,30,390.84,499,438.855,37,8,72.5845245138889,1742,31.373808819444445,753,248.88763157894735,38
244,130,400,198.22966666666667,111,30,390.84,499,438.855,37,8,72.6261912962963,1743,31.332142037037038,752,248.88763157894735,38
245,130,400,198.22966666666667,111,30,390.84,499,438.855,37,8,72.66785896990741,1744,31.290474363425925,751,248.88763157894735,38
246,140,400,200.58241379310346,110,29,390.84,499,438.855,37,8,72.70952966435185,1745,31.24880366898148,750,252.1008108108108,37
247,140,400,200.58241379310346,110,29,390.84,499,438.855,37,8,72.7511904513889,1746,31.207142881944446,749,252.1008108108108,37
248,140,400,200.58241379310346,110,29,390.84,499,438.855,37,8,72.79286849537037,1747,31.16546483796296,748,252.1008108108108,37
250,140,400,198.89633333333333,111,30,390.84,499,438.855,37,8,72.8345267013889,1748,31.123806631944444,747,249.41394736842105,38
251,139,400,196.9641935483871,112,31,390.84,499,438.855,37,8,72.87621780092593,1749,31.082115532407407,746,246.5828205128205,39
252,139,400,196.9641935483871,112,31,390.84,499,438.855,37,8,72.91788344907407,1750,31.04044988425926,745,246.5828205128205,39
253,139,400,196.9641935483871,112,31,390.84,499,438.855,37,8,72.95954626157408,1751,30.99878707175926,744,246.5828205128205,39
254,139,400,196.9641935483871,112,31,390.84,499,438.855,37,8,73.00122443287037,1752,30.957108900462963,743,246.5828205128205,39
255,139,400,196.9641935483871,112,31,390.84,499,438.855,37,8,73.04286696759259,1753,30.91546636574074,742,246.5828205128205,39
256,139,400,196.9641935483871,112,31,390.84,499,438.855,37,8,73.0845470138889,1754,30.873786319444445,741,246.5828205128205,39
257,139,400,195.4653125,113,32,390.84,499,438.855,37,8,73.71823440972223,1769,30.24009892361111,726,244.14325,40
258,139,400,195.4653125,113,32,390.84,499,438.855,37,8,73.75990129629629,1770,30.198432037037037,725,244.14325,40
259,139,400,195.4653125,113,32,390.84,499,438.855,37,8,73.80157533564815,1771,30.156757997685187,724,244.14325,40
260,139,400,195.4653125,113,32,390.84,499,438.855,37,8,73.84323167824074,1772,30.11510165509259,723,244.14325,40
261,139,400,195.4653125,113,32,390.84,499,438.855,37,8,73.88490493055555,1773,30.07342840277778,722,244.14325,40
262,139,400,195.4653125,113,32,390.84,499,438.855,37,8,73.92657284722222,1774,30.03176048611111,721,244.14325,40
263,139,400,195.4340625,113,32,390.84,499,438.855,37,8,73.96828454861111,1775,29.990048784722223,720,244.11825,40
264,139,400,195.4340625,113,32,390.84,499,438.855,37,8,74.00990725694444,1776,29.948426076388888,719,244.11825,40
265,139,400,195.4340625,113,32,390.84,499,438.855,37,8,74.0515709837963,1777,29.906762349537036,718,244.11825,40
266,139,400,195.4340625,113,32,390.84,499,438.855,37,8,74.09323820601851,1778,29.865095127314813,717,244.11825,40
267,139,400,195.4340625,113,32,390.84,499,438.855,37,8,74.13490543981482,1779,29.82342789351852,716,244.11825,40
